Project,Subproject,Treatment,"Deployment Name","ID Type","Deployment ID","Sequence ID","Begin Time","End Time","Species Name","Common Name",Age,Sex,"Individually Identifiable",Count,"Actual Lat","Actual Lon",Fuzzed
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 8",Researcher,d40403,d40403s4,2017-10-21T07:05:44,2017-10-21T07:05:48,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,33.00275,35.23071,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 8",Researcher,d40403,d40403s40,2017-10-29T18:42:25,2017-10-29T18:42:31,"Sus scrofa","Wild Boar",Adult,Female,N,1,33.00275,35.23071,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 8",Researcher,d40403,d40403s41,2017-10-30T08:38:50,2017-10-30T08:39:44,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,33.00275,35.23071,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 8",Researcher,d40403,d40403s42,2017-10-30T12:57:25,2017-10-30T12:57:54,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,33.00275,35.23071,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 8",Researcher,d40403,d40403s43,2017-10-30T23:23:14,2017-10-30T23:23:17,"Sus scrofa","Wild Boar",Adult,Male,N,1,33.00275,35.23071,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 8",Researcher,d40403,d40403s5,2017-10-21T08:42:50,2017-10-21T08:43:03,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,33.00275,35.23071,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 8",Researcher,d40403,d40403s6,2017-10-21T21:50:51,2017-10-21T21:51:12,"Sus scrofa","Wild Boar",Adult,Female,N,1,33.00275,35.23071,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 8",Researcher,d40403,d40403s7,2017-10-22T08:26:18,2017-10-22T08:26:21,"Sus scrofa","Wild Boar",Juvenile,Unknown,N,1,33.00275,35.23071,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 8",Researcher,d40403,d40403s8,2017-10-22T09:43:30,2017-10-22T09:43:33,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,33.00275,35.23071,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 8",Researcher,d40403,d40403s9,2017-10-22T13:32:24,2017-10-22T13:34:24,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,33.00275,35.23071,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s1,2017-10-20T10:15:07,2017-10-20T10:15:07,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s10,2017-10-21T15:46:21,2017-10-21T15:49:22,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s10,2017-10-21T15:46:21,2017-10-21T15:49:22,"Bubulcus ibis","Cattle Egret",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s11,2017-10-21T15:50:29,2017-10-21T15:50:32,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s12,2017-10-21T16:14:39,2017-10-21T16:14:58,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s13,2017-10-21T20:17:57,2017-10-21T20:18:00,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s14,2017-10-21T20:23:33,2017-10-21T20:23:36,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s15,2017-10-21T20:51:30,2017-10-21T20:51:33,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s16,2017-10-21T23:03:30,2017-10-21T23:03:33,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s17,2017-10-21T23:39:24,2017-10-21T23:39:26,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s18,2017-10-22T06:42:06,2017-10-22T06:42:21,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s19,2017-10-22T07:34:38,2017-10-22T07:34:42,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s2,2017-10-20T22:21:47,2017-10-20T22:22:02,"Canis aureus","Golden Jackal",Unknown,Unknown,N,2,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s20,2017-10-22T08:43:24,2017-10-22T08:43:28,"Homo sapiens","Human non-staff",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s21,2017-10-22T08:53:18,2017-10-22T08:53:22,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s22,2017-10-22T09:34:19,2017-10-22T09:34:23,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s23,2017-10-22T09:46:28,2017-10-22T09:46:32,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s24,2017-10-22T13:35:46,2017-10-22T13:38:21,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s25,2017-10-22T14:14:26,2017-10-22T14:14:36,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s26,2017-10-22T15:42:43,2017-10-22T15:43:34,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s27,2017-10-22T16:16:06,2017-10-22T16:16:10,"Canis familiaris","Domestic Dog",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s27,2017-10-22T16:16:06,2017-10-22T16:16:10,"Homo sapiens","Human non-staff",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s28,2017-10-23T06:56:35,2017-10-23T06:56:39,"Homo sapiens","Human non-staff",Unknown,Unknown,N,3,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s29,2017-10-23T08:10:56,2017-10-23T08:10:59,"Homo sapiens","Human non-staff",Unknown,Unknown,N,2,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s3,2017-10-20T22:50:16,2017-10-20T22:50:19,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s30,2017-10-23T08:38:49,2017-10-23T08:39:04,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s31,2017-10-23T09:07:30,2017-10-23T09:07:34,"Homo sapiens","Human non-staff",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s32,2017-10-23T11:30:11,2017-10-23T11:30:31,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s33,2017-10-23T14:55:45,2017-10-23T14:58:13,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s34,2017-10-23T15:31:31,2017-10-23T15:32:01,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s35,2017-10-23T16:09:45,2017-10-23T16:09:49,"Canis familiaris","Domestic Dog",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s35,2017-10-23T16:09:45,2017-10-23T16:09:49,"Homo sapiens","Human non-staff",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s36,2017-10-23T17:29:26,2017-10-23T17:29:31,"Homo sapiens","Human non-staff",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s37,2017-10-23T17:44:18,2017-10-23T17:44:21,"Homo sapiens","Human non-staff",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s38,2017-10-24T07:34:13,2017-10-24T07:34:32,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s39,2017-10-24T08:37:34,2017-10-24T08:37:50,"Canis familiaris","Domestic Dog",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s39,2017-10-24T08:37:34,2017-10-24T08:37:50,"Homo sapiens","Human non-staff",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s4,2017-10-21T01:57:10,2017-10-21T01:57:13,"Sus scrofa","Wild Boar",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s40,2017-10-24T10:39:35,2017-10-24T10:39:39,"Homo sapiens","Human non-staff",Unknown,Unknown,N,2,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s41,2017-10-24T13:41:48,2017-10-24T13:41:58,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s42,2017-10-24T15:08:34,2017-10-24T15:09:18,"Bos taurus","Domestic Cow",Unknown,Unknown,N,2,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s43,2017-10-24T16:39:30,2017-10-24T16:39:35,"Canis familiaris","Domestic Dog",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s43,2017-10-24T16:39:30,2017-10-24T16:39:35,"Homo sapiens","Human non-staff",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s44,2017-10-24T17:07:11,2017-10-24T17:07:29,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s45,2017-10-24T17:24:52,2017-10-24T17:27:11,"Bos taurus","Domestic Cow",Unknown,Unknown,N,2,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s46,2017-10-25T06:40:29,2017-10-25T06:40:32,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s47,2017-10-25T06:42:25,2017-10-25T06:42:28,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s48,2017-10-25T07:23:30,2017-10-25T07:23:33,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s49,2017-10-25T07:36:01,2017-10-25T07:36:28,"Canis aureus","Golden Jackal",Unknown,Unknown,N,2,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s5,2017-10-21T06:54:56,2017-10-21T06:55:09,"Sus scrofa","Wild Boar",Adult,Male,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s50,2017-10-25T08:39:34,2017-10-25T08:39:38,"Homo sapiens","Human non-staff",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s51,2017-10-25T12:26:06,2017-10-25T12:27:43,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s52,2017-10-25T14:08:00,2017-10-25T14:08:04,"Canis familiaris","Domestic Dog",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s52,2017-10-25T14:08:00,2017-10-25T14:08:04,"Homo sapiens","Human non-staff",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s53,2017-10-25T15:28:34,2017-10-25T15:28:39,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s54,2017-10-25T15:38:42,2017-10-25T15:40:07,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s55,2017-10-25T16:39:01,2017-10-25T16:39:05,"Homo sapiens","Human non-staff",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s56,2017-10-25T17:09:57,2017-10-25T17:10:01,"Homo sapiens","Human non-staff",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s57,2017-10-26T09:00:40,2017-10-26T09:00:46,"Homo sapiens","Human non-staff",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s58,2017-10-26T13:47:42,2017-10-26T13:48:17,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s59,2017-10-26T16:25:10,2017-10-26T16:26:03,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s6,2017-10-21T08:32:13,2017-10-21T08:32:28,"Canis aureus","Golden Jackal",Unknown,Unknown,N,2,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s60,2017-10-26T17:01:31,2017-10-26T17:01:35,"Canis familiaris","Domestic Dog",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s60,2017-10-26T17:01:31,2017-10-26T17:01:35,"Homo sapiens","Human non-staff",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s61,2017-10-26T18:27:04,2017-10-26T18:27:06,"Unknown Canid","Unknown Canid",Unknown,Unknown,N,1,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s62,2017-10-27T02:35:15,2017-10-27T02:35:40,"Sus scrofa","Wild Boar",Unknown,Unknown,N,4,33.00306,35.2279,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Far 3",Researcher,d40398,d40398s63,2017-10-27T09:25:56,2017-10-27T09:26:41,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,33.00306,35.2279,False
