deployment_id,deployment_name,proposed_date_out,proposed_retrieval_date,actual_date_out,retrieval_date,proposed_lat,proposed_long,actual_lat,actual_long,fuzzed,project_id,project_name,sub_project_id,sub_project_name,sub_project_design,plot_name,plot_treatment,camera_failure_details,deployment_notes,bait_type,bait_description,feature,feature_type_methodology,image_resolution_setting,detection_distance,sensitivity_setting,quiet_period_setting,camera_id
"d65073","T2_Givat Yearim Far 3","","","2017-07-29","2017-08-09","","","31.77490","35.09320","False","p239","HaMaarag Project","sp1714","Hamaarag_Mediterranean Maquis_Judea_T2","","Mediterranean Maquis","Far","Camera Functioning","NO CAMERA TREAPER IN THE BEGINING","No Bait","","Trail, game","Mediterranean Maquis Judean Highlands","","5","high","","My14"
"d65589","T2_Beer Milka Far Shifting 2_6","","","2018-02-02","2018-02-10","","","30.98171","34.37752","False","p239","HaMaarag Project","sp1720","HaMaarag_West_Negev_Inner_Sands_T2","","Sand Dune","Far","Camera Functioning","","No Bait","","Trail, game","Inland Sands","","5","high","","N32"
"d65590","T2_Beer Milka Far Shifting 2_7","","","2018-02-02","2018-02-12","","","30.98176","34.37704","False","p239","HaMaarag Project","sp1720","HaMaarag_West_Negev_Inner_Sands_T2","","Sand Dune","Far","Camera Functioning","","No Bait","","Trail, game","Inland Sands","","20","high","","18"
"d40414","T2_Goren Far 1","","","2017-10-20","2017-10-31","","","33.05409","35.23149","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Mediterranean Maquis","Far","Unknown Failure","","No Bait","","Trail, game","Mediterranean Maquis   Galilee","","15","high","","2A"
"d40334","T2_Iftach Near 2","","","2017-11-09","2017-11-13","","","33.13109","35.55460","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Mediterranean Maquis","Near","Unknown Failure","","No Bait","","Trail, game","Mediterranean Maquis   Galilee","","50","high","","15A"
"d40333","T2_Iftach Near 1","","","2017-11-09","2017-11-14","","","33.13142","35.55440","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Mediterranean Maquis","Near","Unknown Failure","","No Bait","","Trail, game","Mediterranean Maquis   Galilee","","50","high","","16A"
"d40335","T2_Iftach Near 3","","","2017-11-05","2017-11-14","","","33.13090","35.55502","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Mediterranean Maquis","Near","Unknown Failure","","No Bait","","Trail, game","Mediterranean Maquis   Galilee","","50","high","","3A"
"d44371","Shilo_1","","","2018-05-17","2018-06-13","","","32.05134","34.97266","False","p239","HaMaarag Project","sp1410","HaMaarag Shilo Reserve 2018","","Grassland","Far","Camera Functioning","","No Bait","","Trail, game","Shilo reserve","","10","","","6"
"d44393","Shilo_23","","","2018-05-17","2018-06-13","","","32.04518","35.00046","False","p239","HaMaarag Project","sp1410","HaMaarag Shilo Reserve 2018","","Grassland","Far","Unknown Failure","","No Bait","","Trail, game","Shilo reserve","","10","","","9"
"d44378","Shilo_8","","","2018-06-17","2018-06-29","","","32.05571","34.97759","False","p239","HaMaarag Project","sp1410","HaMaarag Shilo Reserve 2018","","Grassland","Far","Unknown Failure","","No Bait","","Trail, game","Shilo reserve","","10","Low","","4"
"d44373","Shilo_3","","","2018-05-17","2018-06-13","","","32.04668","34.97232","False","p239","HaMaarag Project","sp1410","HaMaarag Shilo Reserve 2018","","Grassland","Far","Camera Functioning","","No Bait","","Trail, game","Shilo reserve","","10","Low","","13"
"d44372","Shilo_2","","","2018-05-17","2018-06-13","","","32.05560","34.97226","False","p239","HaMaarag Project","sp1410","HaMaarag Shilo Reserve 2018","","Grassland","Far","Unknown Failure","","No Bait","","Trail, game","Shilo reserve","","10","","","11"
"d44396","Shilo_26","","","2018-05-17","2018-06-13","","","32.06908","34.98816","False","p239","HaMaarag Project","sp1410","HaMaarag Shilo Reserve 2018","","Grassland","Far","Unknown Failure","","No Bait","","Trail, game","Shilo reserve","","10","","","24"
"d44377","Shilo_7","","","2018-05-17","2018-05-31","","","32.04225","34.97235","False","p239","HaMaarag Project","sp1410","HaMaarag Shilo Reserve 2018","","Grassland","Far","Unknown Failure","","No Bait","","Trail, game","Shilo reserve","","10","Low","","14"
"d44389","Shilo_19","","","2018-05-17","2018-06-13","","","32.06306","34.97808","False","p239","HaMaarag Project","sp1410","HaMaarag Shilo Reserve 2018","","Grassland","Far","Camera Functioning","","No Bait","","Trail, game","Shilo reserve","","10","","","27"
"d44374","Shilo_4","","","2018-05-17","2018-06-13","","","32.05077","34.99869","False","p239","HaMaarag Project","sp1410","HaMaarag Shilo Reserve 2018","","Grassland","Far","Camera Functioning","","No Bait","","Trail, game","Shilo reserve","","10","","","15"
"d44380","Shilo_10","","","2018-05-17","2018-06-13","","","32.05573","34.98818","False","p239","HaMaarag Project","sp1410","HaMaarag Shilo Reserve 2018","","Grassland","Far","Unknown Failure","","No Bait","","Trail, game","Shilo reserve","","10","","","10"
"d44382","Shilo_12","","","2018-05-17","2018-06-13","","","32.06021","34.97228","False","p239","HaMaarag Project","sp1410","HaMaarag Shilo Reserve 2018","","Grassland","Far","Camera Functioning","","No Bait","","Trail, game","Shilo reserve","","10","","","3"
"d44387","Shilo_17","","","2018-05-17","2018-06-13","","","32.06028","34.99870","False","p239","HaMaarag Project","sp1410","HaMaarag Shilo Reserve 2018","","Grassland","Far","Camera Functioning","","No Bait","","Trail, game","Shilo reserve","","10","Low","","Shilo17"
"d44390","Shilo_20","","","2018-05-17","2018-06-13","","","32.06620","34.98331","False","p239","HaMaarag Project","sp1410","HaMaarag Shilo Reserve 2018","","Grassland","Far","Camera Functioning","","No Bait","","Trail, game","Shilo reserve","","10","","","29"
"d44388","Shilo_18","","","2018-05-17","2018-06-13","","","32.06509","34.97224","False","p239","HaMaarag Project","sp1410","HaMaarag Shilo Reserve 2018","","Grassland","Far","Unknown Failure","","No Bait","","Trail, game","Shilo reserve","","10","","","23"
"d44394","Shilo_24","","","2018-05-17","2018-06-13","","","32.06912","34.97817","False","p239","HaMaarag Project","sp1410","HaMaarag Shilo Reserve 2018","","Grassland","Far","Camera Functioning","","No Bait","","Trail, game","Shilo reserve","","10","","","21"
"d46247","Shilo_1a","","","2018-05-17","2018-06-13","","","32.05134","34.97266","False","p239","HaMaarag Project","sp1410","HaMaarag Shilo Reserve 2018","","Grassland","","Unknown Failure","","No Bait","","Trail, game","","","10","","","6"
"d44391","Shilo_21","","","2018-05-17","2018-06-13","","","32.06385","34.98852","False","p239","HaMaarag Project","sp1410","HaMaarag Shilo Reserve 2018","","Grassland","Far","Camera Functioning","","No Bait","","Trail, game","Shilo reserve","","10","","","20"
"d44383","Shilo_13","","","2018-05-17","2018-06-13","","","32.06022","34.97758","False","p239","HaMaarag Project","sp1410","HaMaarag Shilo Reserve 2018","","Grassland","Far","Unknown Failure","","No Bait","","Trail, game","Shilo reserve","","10","","","16"
"d44395","Shilo_25","","","2018-05-17","2018-06-13","","","32.07131","34.98385","False","p239","HaMaarag Project","sp1410","HaMaarag Shilo Reserve 2018","","Grassland","Far","Unknown Failure","","No Bait","","Trail, game","Shilo reserve","","10","","","18"
"d44375","Shilo_5","","","2018-05-17","2018-06-13","","","32.05123","34.99348","False","p239","HaMaarag Project","sp1410","HaMaarag Shilo Reserve 2018","","Grassland","Far","Unknown Failure","","No Bait","","Trail, game","Shilo reserve","","10","","","7"
"d44376","Shilo_6","","","2018-05-17","2018-06-13","","","32.04219","34.97728","False","p239","HaMaarag Project","sp1410","HaMaarag Shilo Reserve 2018","","Grassland","Far","Unknown Failure","","No Bait","","Trail, game","Shilo reserve","","10","","","12"
"d44379","Shilo_9","","","2018-05-17","2018-05-20","","","32.05572","34.98288","False","p239","HaMaarag Project","sp1410","HaMaarag Shilo Reserve 2018","","Grassland","Far","Unknown Failure","","No Bait","","Trail, game","Shilo reserve","","10","","","5"
"d44392","Shilo_22","","","2018-05-17","2018-06-13","","","32.06444","34.99389","False","p239","HaMaarag Project","sp1410","HaMaarag Shilo Reserve 2018","","Grassland","Far","Unknown Failure","","No Bait","","Trail, game","Shilo reserve","","10","","","8"
"d44384","Shilo_14","","","2018-05-17","2018-06-13","","","32.06145","34.98022","False","p239","HaMaarag Project","sp1410","HaMaarag Shilo Reserve 2018","","Grassland","Far","Camera Functioning","","No Bait","","Trail, game","Shilo reserve","","10","","","22"
"d40336","T2_Iftach Near 4","","","2017-11-05","2017-11-14","","","33.13017","35.55523","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis   Galilee","","50","high","","14A"
"d40338","T2_Iftach Near 6","","","2017-11-06","2017-11-12","","","33.12901","35.55560","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Mediterranean Maquis","Near","Unknown Failure","","No Bait","","Trail, game","Mediterranean Maquis   Galilee","","50","high","","2A"
"d40344","T2_Iftach Far 3","","","2017-11-04","2017-11-12","","","33.12443","35.55769","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Mediterranean Maquis","Far","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis   Galilee","","50","high","","3"
"d40345","T2_Iftach Far 4","","","2017-11-04","2017-11-13","","","33.12418","35.55754","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Mediterranean Maquis","Far","Unknown Failure","","No Bait","","Trail, game","Mediterranean Maquis   Galilee","","50","high","","11"
"d40342","T2_Iftach Far 1","","","2017-11-04","2017-11-14","","","33.12481","35.55673","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Mediterranean Maquis","Far","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis   Galilee","","15","high","","1"
"d40339","T2_Iftach Near 7","","","2017-11-06","2017-11-14","","","33.12833","35.55566","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Mediterranean Maquis","Near","Unknown Failure","","No Bait","","Trail, game","Mediterranean Maquis   Galilee","","50","high","","4A"
"d40346","T2_Iftach Far 5","","","2017-11-06","2017-11-14","","","33.12472","35.55814","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Mediterranean Maquis","Far","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis   Galilee","","50","high","","5"
"d40350","T2_Iftach Far 9","","","2017-11-04","2017-11-07","","","33.12307","35.55790","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Mediterranean Maquis","Far","Unknown Failure","","No Bait","","Trail, game","Mediterranean Maquis   Galilee","","50","high","","17"
"d40347","T2_Iftach Far 6","","","2017-11-04","2017-11-14","","","33.12432","35.55812","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Mediterranean Maquis","Far","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis   Galilee","","50","high","","6"
"d40343","T2_Iftach Far 2","","","2017-11-05","2017-11-14","","","33.12430","35.55666","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Mediterranean Maquis","Far","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis   Galilee","","50","high","","2"
"d40337","T2_Iftach Near 5","","","2017-11-04","2017-11-13","","","33.12958","35.55553","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Mediterranean Maquis","Near","Unknown Failure","","No Bait","","Trail, game","Mediterranean Maquis   Galilee","","50","high","","18A"
"d40418","T2_Goren Far 5","","","2017-10-20","2017-10-20","33.04982","35.25575","33.04982","35.25575","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Mediterranean Maquis","Far","Camera Hardware Failure","only one day deployment","No Bait","","Trail, game","Mediterranean Maquis   Galilee","","15","high","","5"
"d40421","T2_Goren Far 8","","","2017-10-20","2017-10-31","33.05289","35.25460","33.05289","35.25460","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Mediterranean Maquis","Far","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis   Galilee","","15","high","","8"
"d40408","T2_Goren Near 4","","","2017-10-20","2017-10-31","","","33.05449","35.23105","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Mediterranean Maquis","Near","Unknown Failure","","No Bait","","Trail, game","Mediterranean Maquis   Galilee","","15","high","","3A"
"d40416","T2_Goren Far 3","","","2017-10-20","2017-10-31","33.04858","35.25518","33.04858","35.25518","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Mediterranean Maquis","Far","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis   Galilee","","15","high","","3"
"d40410","T2_Goren Near 6","","","2017-10-20","2017-10-31","","","33.05449","35.23105","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis   Galilee","","15","high","","7A"
"d40355","T2_Kfar Shamai Near 5","","","2017-09-28","2017-10-15","32.96422","35.45882","32.96422","35.45882","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis   Galilee","","15","high","","5"
"d40617","T2_Ramot Naftali KKL Plantings 6","","","2017-12-11","2017-12-15","33.09683","35.56270","33.09683","35.56270","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Conifer Plantation","KKL Plantings","Camera Functioning","","No Bait","","Trail, game","Planted Conifer Forest   Galilee","","15","high","","6"
"d40420","T2_Goren Far 7","","","2017-10-22","2017-10-31","33.05185","35.25492","33.05185","35.25492","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Mediterranean Maquis","Far","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis   Galilee","","15","high","","7"
"d40351","T2_Kfar Shamai Near 1","","","2017-09-28","2017-10-15","32.96618","35.45995","32.96618","35.45995","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis   Galilee","","15","high","","1"
"d40413","T2_Goren Near 9","","","2017-10-20","2017-10-31","33.05264","35.23153","33.05264","35.23153","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis   Galilee","","15","high","","9"
"d40357","T2_Kfar Shamai Near 7","","","2017-09-28","2017-10-15","32.96372","35.45860","32.96372","35.45860","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis   Galilee","","15","high","","7"
"d40619","T2_Ramot Naftali KKL Plantings 8","","","2017-12-08","2017-12-18","33.09756","35.56212","33.09756","35.56212","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Conifer Plantation","KKL Plantings","Camera Functioning","","No Bait","","Trail, game","Planted Conifer Forest   Galilee","","15","high","","8"
"d40397","T2_Ein Yaakov Far 2","","","2017-10-20","2017-10-31","","","33.00326","35.22754","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Mediterranean Maquis","Far","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis   Galilee","","50","high","","5A"
"d40403","T2_Ein Yaakov Far 8","","","2017-10-20","2017-10-31","","","33.00275","35.23071","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Mediterranean Maquis","Far","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis   Galilee","","50","high","","1A"
"d40398","T2_Ein Yaakov Far 3","","","2017-10-20","2017-10-29","","","33.00306","35.22790","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Mediterranean Maquis","Far","Unknown Failure","","No Bait","","Trail, game","Mediterranean Maquis   Galilee","","50","high","","9A"
"d40409","T2_Goren Near 5","","","2017-10-20","2017-10-30","","","33.05449","35.23105","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Mediterranean Maquis","Near","Unknown Failure","","No Bait","","Trail, game","Mediterranean Maquis   Galilee","","15","high","","4A"
"d40419","T2_Goren Far 6","","","2017-10-20","2017-10-27","33.05049","35.25536","33.05049","35.25536","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Mediterranean Maquis","Far","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis   Galilee","","15","high","","6"
